id,nombre,precio,calificacion,stock
2439,Producto_2439,819.47,3,60
2440,Producto_2440,255.52,4,3
2441,Producto_2441,425.98,5,32
2442,Producto_2442,375.72,2,13
2443,Producto_2443,226.84,2,46
2444,Producto_2444,617.96,1,31
2445,Producto_2445,630.75,3,77
2446,Producto_2446,981.51,4,11
2447,Producto_2447,732.07,3,63
2448,Producto_2448,910.14,3,42
2449,Producto_2449,762.55,4,82
2450,Producto_2450,183.26,4,32
2451,Producto_2451,902.93,4,7
2452,Producto_2452,448.27,2,74
2453,Producto_2453,351.67,3,49
2454,Producto_2454,851.69,4,15
2455,Producto_2455,899.19,3,78
2456,Producto_2456,27.84,5,98
2457,Producto_2457,158.57,2,18
2458,Producto_2458,684.18,4,47
2459,Producto_2459,255.82,2,51
2460,Producto_2460,299.13,2,17
2461,Producto_2461,893.87,5,19
2462,Producto_2462,231.66,5,66
2463,Producto_2463,651.72,1,78
2464,Producto_2464,515.83,3,22
2465,Producto_2465,973.37,2,11
2466,Producto_2466,264.22,3,60
2467,Producto_2467,73.53,2,4
2468,Producto_2468,531.51,2,77
2469,Producto_2469,224.37,2,26
2470,Producto_2470,429.17,2,29
2471,Producto_2471,881.31,4,80
2472,Producto_2472,183.96,1,88
2473,Producto_2473,274.92,3,32
2474,Producto_2474,975.56,1,44
2475,Producto_2475,339.13,4,47
2476,Producto_2476,151.66,3,41
2477,Producto_2477,108.32,1,67
2478,Producto_2478,231.55,4,86
2479,Producto_2479,325.38,5,99
2480,Producto_2480,137.28,5,66
2481,Producto_2481,867.98,3,27
2482,Producto_2482,891.91,4,70
2483,Producto_2483,118.63,1,33
2484,Producto_2484,672.87,5,44
2485,Producto_2485,361.41,3,28
2486,Producto_2486,887.54,2,74
2487,Producto_2487,150.46,4,43
2488,Producto_2488,382.03,2,16
2489,Producto_2489,495.9,4,68
2490,Producto_2490,632.63,3,49
2491,Producto_2491,685.04,4,6
2492,Producto_2492,382.71,3,22
2493,Producto_2493,957.83,1,77
2494,Producto_2494,883.76,2,13
2495,Producto_2495,174.34,2,23
2496,Producto_2496,704.23,5,15
2497,Producto_2497,180.01,4,30
2498,Producto_2498,538.89,3,31
2499,Producto_2499,877.59,5,94
2500,Producto_2500,425.8,3,95
2501,Producto_2501,223.19,5,32
2502,Producto_2502,180.31,5,76
2503,Producto_2503,261.51,2,27
2504,Producto_2504,183.32,4,0
2505,Producto_2505,524.85,1,1
2506,Producto_2506,352.06,1,96
2507,Producto_2507,562.69,5,11
2508,Producto_2508,317.37,4,15
2509,Producto_2509,545.36,5,92
2510,Producto_2510,766.6,3,82
2511,Producto_2511,676.23,1,39
2512,Producto_2512,70.35,4,6
2513,Producto_2513,860.04,3,37
2514,Producto_2514,326.8,2,93
2515,Producto_2515,739.9,5,72
2516,Producto_2516,613.85,4,61
2517,Producto_2517,193.53,1,54
2518,Producto_2518,229.28,2,7
2519,Producto_2519,901.36,2,87
2520,Producto_2520,500.58,5,19
2521,Producto_2521,979.0,2,83
2522,Producto_2522,101.36,1,3
2523,Producto_2523,170.16,2,58
2524,Producto_2524,297.27,3,32
2525,Producto_2525,349.27,4,54
2526,Producto_2526,70.6,2,36
2527,Producto_2527,416.05,4,3
2528,Producto_2528,552.81,2,49
2529,Producto_2529,899.28,5,11
2530,Producto_2530,917.86,3,93
2531,Producto_2531,527.21,4,98
2532,Producto_2532,161.33,5,45
2533,Producto_2533,23.08,4,13
2534,Producto_2534,480.29,3,92
2535,Producto_2535,11.45,2,88
2536,Producto_2536,835.04,2,46
2537,Producto_2537,906.1,4,43
2538,Producto_2538,76.78,5,17
2539,Producto_2539,808.56,1,25
2540,Producto_2540,392.41,4,60
2541,Producto_2541,736.73,5,58
2542,Producto_2542,395.18,4,66
2543,Producto_2543,340.28,5,88
2544,Producto_2544,627.21,1,93
2545,Producto_2545,425.38,4,70
2546,Producto_2546,323.58,4,93
2547,Producto_2547,87.65,3,10
2548,Producto_2548,945.48,4,14
2549,Producto_2549,815.29,4,74
2550,Producto_2550,246.32,4,25
2551,Producto_2551,298.06,5,58
2552,Producto_2552,930.23,2,97
2553,Producto_2553,280.63,4,26
2554,Producto_2554,230.32,3,10
2555,Producto_2555,453.93,2,51
2556,Producto_2556,39.99,3,62
2557,Producto_2557,682.12,4,31
2558,Producto_2558,41.71,5,9
2559,Producto_2559,900.95,2,78
2560,Producto_2560,603.55,2,1
2561,Producto_2561,387.11,1,47
2562,Producto_2562,263.54,2,86
2563,Producto_2563,248.9,4,36
2564,Producto_2564,700.7,2,13
2565,Producto_2565,825.02,1,99
2566,Producto_2566,639.54,2,47
2567,Producto_2567,835.95,4,8
2568,Producto_2568,300.16,4,82
2569,Producto_2569,758.29,5,27
2570,Producto_2570,559.6,1,51
2571,Producto_2571,204.67,3,8
2572,Producto_2572,415.01,3,33
2573,Producto_2573,161.53,3,46
2574,Producto_2574,478.01,1,15
2575,Producto_2575,204.59,2,98
2576,Producto_2576,570.27,2,2
2577,Producto_2577,398.39,4,50
2578,Producto_2578,481.59,5,23
2579,Producto_2579,562.57,5,40
2580,Producto_2580,925.7,4,62
2581,Producto_2581,554.77,4,77
2582,Producto_2582,956.7,1,59
2583,Producto_2583,129.41,4,1
2584,Producto_2584,982.97,1,83
2585,Producto_2585,527.39,1,14
2586,Producto_2586,382.62,2,37
2587,Producto_2587,302.45,4,33
2588,Producto_2588,319.54,5,83
2589,Producto_2589,417.75,1,21
2590,Producto_2590,412.63,5,2
2591,Producto_2591,834.31,1,74
2592,Producto_2592,735.77,4,51
2593,Producto_2593,476.98,2,51
2594,Producto_2594,86.74,1,75
2595,Producto_2595,606.0,1,58
2596,Producto_2596,470.17,2,57
2597,Producto_2597,886.92,1,93
2598,Producto_2598,517.75,4,50
2599,Producto_2599,485.8,2,17
2600,Producto_2600,898.33,4,37
2601,Producto_2601,657.0,4,50
2602,Producto_2602,616.3,1,86
2603,Producto_2603,626.5,2,38
2604,Producto_2604,431.17,4,95
2605,Producto_2605,369.52,1,5
2606,Producto_2606,173.97,4,47
2607,Producto_2607,144.71,5,80
2608,Producto_2608,815.17,3,75
2609,Producto_2609,186.52,3,67
2610,Producto_2610,181.51,4,28
2611,Producto_2611,513.03,4,76
2612,Producto_2612,926.08,5,37
2613,Producto_2613,261.56,1,7
2614,Producto_2614,208.88,5,54
2615,Producto_2615,190.69,4,14
2616,Producto_2616,464.09,3,87
2617,Producto_2617,171.89,1,95
2618,Producto_2618,395.57,5,5
2619,Producto_2619,850.68,2,2
2620,Producto_2620,995.36,4,99
2621,Producto_2621,879.85,4,13
2622,Producto_2622,306.42,5,35
2623,Producto_2623,333.53,4,33
2624,Producto_2624,486.19,2,12
2625,Producto_2625,367.64,1,5
2626,Producto_2626,179.42,3,54
2627,Producto_2627,837.84,4,69
2628,Producto_2628,981.78,1,50
2629,Producto_2629,912.07,4,88
2630,Producto_2630,590.1,2,76
2631,Producto_2631,658.27,5,12
2632,Producto_2632,52.99,3,56
2633,Producto_2633,136.07,3,9
2634,Producto_2634,228.34,5,86
2635,Producto_2635,958.44,5,31
2636,Producto_2636,446.87,1,67
2637,Producto_2637,300.67,5,28
2638,Producto_2638,614.02,5,87
2639,Producto_2639,749.91,1,95
2640,Producto_2640,70.62,2,55
2641,Producto_2641,182.9,5,97
2642,Producto_2642,350.26,3,22
2643,Producto_2643,311.03,5,42
2644,Producto_2644,180.41,4,90
2645,Producto_2645,938.08,1,18
2646,Producto_2646,973.63,1,9
2647,Producto_2647,761.46,5,73
2648,Producto_2648,378.92,2,27
2649,Producto_2649,619.5,3,50
2650,Producto_2650,524.51,4,20
2651,Producto_2651,73.46,3,91
2652,Producto_2652,87.45,5,38
2653,Producto_2653,12.66,3,71
2654,Producto_2654,174.88,4,14
2655,Producto_2655,684.86,2,69
2656,Producto_2656,767.66,2,23
2657,Producto_2657,38.06,1,38
2658,Producto_2658,674.78,1,8
2659,Producto_2659,785.02,5,78
2660,Producto_2660,194.96,5,4
2661,Producto_2661,523.93,3,44
2662,Producto_2662,38.22,4,59
2663,Producto_2663,458.51,5,81
2664,Producto_2664,618.85,5,89
2665,Producto_2665,602.89,3,15
2666,Producto_2666,655.02,2,74
2667,Producto_2667,519.64,4,2
2668,Producto_2668,307.44,3,79
2669,Producto_2669,229.71,2,27
2670,Producto_2670,34.06,5,46
2671,Producto_2671,164.71,4,78
2672,Producto_2672,203.25,3,49
2673,Producto_2673,426.08,1,70
2674,Producto_2674,233.77,5,11
2675,Producto_2675,581.11,5,10
2676,Producto_2676,64.58,4,54
2677,Producto_2677,76.45,2,39
2678,Producto_2678,747.21,1,77
2679,Producto_2679,929.62,5,25
2680,Producto_2680,563.64,4,10
2681,Producto_2681,710.97,3,55
2682,Producto_2682,697.65,1,18
2683,Producto_2683,850.15,3,33
2684,Producto_2684,989.91,2,68
2685,Producto_2685,505.94,2,80
2686,Producto_2686,405.93,3,11
2687,Producto_2687,147.17,5,73
2688,Producto_2688,998.5,1,55
2689,Producto_2689,858.11,2,26
2690,Producto_2690,522.1,2,31
2691,Producto_2691,65.1,3,9
2692,Producto_2692,560.3,5,73
2693,Producto_2693,335.29,1,18
2694,Producto_2694,148.14,5,38
2695,Producto_2695,403.89,4,58
2696,Producto_2696,377.42,2,23
2697,Producto_2697,83.01,1,51
2698,Producto_2698,586.23,4,64
2699,Producto_2699,924.41,3,14
2700,Producto_2700,76.22,2,25
2701,Producto_2701,804.31,3,96
2702,Producto_2702,345.52,3,74
2703,Producto_2703,763.16,4,71
2704,Producto_2704,457.12,4,21
2705,Producto_2705,810.63,3,2
2706,Producto_2706,17.11,2,49
2707,Producto_2707,869.41,1,57
2708,Producto_2708,851.56,3,51
2709,Producto_2709,187.58,3,32
2710,Producto_2710,108.28,1,25
2711,Producto_2711,521.44,2,24
2712,Producto_2712,668.38,1,31
2713,Producto_2713,54.91,1,13
2714,Producto_2714,841.33,1,28
2715,Producto_2715,659.02,5,18
2716,Producto_2716,688.99,3,98
2717,Producto_2717,39.83,4,77
2718,Producto_2718,926.93,2,47
2719,Producto_2719,464.46,5,24
2720,Producto_2720,332.21,4,95
2721,Producto_2721,809.79,4,71
2722,Producto_2722,873.12,4,33
2723,Producto_2723,563.46,5,57
2724,Producto_2724,658.62,1,52
2725,Producto_2725,681.07,5,45
2726,Producto_2726,759.61,4,78
2727,Producto_2727,933.83,2,45
2728,Producto_2728,296.56,3,26
2729,Producto_2729,133.19,1,79
2730,Producto_2730,538.81,4,28
2731,Producto_2731,224.89,2,65
2732,Producto_2732,267.48,2,55
2733,Producto_2733,732.79,4,23
2734,Producto_2734,468.89,4,93
2735,Producto_2735,548.36,5,41
2736,Producto_2736,431.64,1,96
2737,Producto_2737,455.93,1,70
2738,Producto_2738,145.63,3,9
2739,Producto_2739,210.45,1,38
2740,Producto_2740,741.36,4,69
2741,Producto_2741,243.38,3,57
2742,Producto_2742,581.0,5,98
2743,Producto_2743,386.48,1,62
2744,Producto_2744,474.67,2,67
2745,Producto_2745,836.78,4,31
2746,Producto_2746,873.7,3,53
2747,Producto_2747,812.05,2,52
2748,Producto_2748,335.73,2,84
2749,Producto_2749,989.79,1,14
2750,Producto_2750,120.26,2,37
2751,Producto_2751,276.55,1,42
2752,Producto_2752,691.04,1,13
2753,Producto_2753,984.77,1,16
2754,Producto_2754,466.51,5,63
2755,Producto_2755,864.34,1,99
2756,Producto_2756,835.54,2,35
2757,Producto_2757,844.84,1,79
2758,Producto_2758,472.45,3,87
2759,Producto_2759,360.46,3,55
2760,Producto_2760,376.14,4,79
2761,Producto_2761,894.67,2,13
2762,Producto_2762,129.73,2,62
2763,Producto_2763,293.23,4,75
2764,Producto_2764,860.11,3,70
2765,Producto_2765,66.38,2,39
2766,Producto_2766,208.23,2,61
2767,Producto_2767,896.98,1,0
2768,Producto_2768,639.46,4,38
2769,Producto_2769,462.08,2,16
2770,Producto_2770,730.61,1,62
2771,Producto_2771,151.8,4,19
2772,Producto_2772,532.38,5,3
2773,Producto_2773,282.49,1,27
2774,Producto_2774,693.83,4,74
2775,Producto_2775,262.05,3,54
2776,Producto_2776,760.77,4,64
2777,Producto_2777,260.7,4,64
2778,Producto_2778,309.79,3,52
2779,Producto_2779,88.1,4,8
2780,Producto_2780,51.42,2,95
2781,Producto_2781,745.52,1,21
2782,Producto_2782,556.63,5,92
2783,Producto_2783,434.07,3,67
2784,Producto_2784,621.18,5,39
2785,Producto_2785,836.17,3,31
2786,Producto_2786,417.65,3,4
2787,Producto_2787,924.39,1,69
2788,Producto_2788,498.73,3,96
2789,Producto_2789,36.7,2,70
2790,Producto_2790,870.09,5,97
2791,Producto_2791,97.59,5,8
2792,Producto_2792,704.37,1,55
2793,Producto_2793,336.12,1,90
2794,Producto_2794,630.59,2,51
2795,Producto_2795,816.77,1,91
2796,Producto_2796,610.55,3,5
2797,Producto_2797,615.73,2,64
2798,Producto_2798,898.04,4,7
2799,Producto_2799,105.19,2,68
2800,Producto_2800,39.08,2,57
2801,Producto_2801,309.31,3,14
2802,Producto_2802,558.22,2,88
2803,Producto_2803,412.58,5,29
2804,Producto_2804,918.02,2,28
2805,Producto_2805,421.62,2,0
2806,Producto_2806,993.2,4,27
2807,Producto_2807,274.27,1,78
2808,Producto_2808,820.45,5,69
2809,Producto_2809,216.1,1,56
2810,Producto_2810,700.34,4,73
2811,Producto_2811,207.64,3,69
2812,Producto_2812,146.34,3,79
2813,Producto_2813,58.94,4,20
2814,Producto_2814,863.62,2,74
2815,Producto_2815,779.25,1,72
2816,Producto_2816,359.67,3,4
2817,Producto_2817,193.95,1,33
2818,Producto_2818,974.73,1,65
2819,Producto_2819,187.16,2,91
2820,Producto_2820,439.2,3,46
2821,Producto_2821,157.93,1,22
2822,Producto_2822,707.96,4,99
2823,Producto_2823,236.52,1,20
2824,Producto_2824,142.61,4,96
2825,Producto_2825,605.38,1,10
2826,Producto_2826,647.77,2,87
2827,Producto_2827,92.45,2,87
2828,Producto_2828,702.17,3,75
2829,Producto_2829,832.71,1,2
2830,Producto_2830,86.4,1,29
2831,Producto_2831,937.95,3,35
2832,Producto_2832,400.32,3,35
2833,Producto_2833,593.16,3,37
2834,Producto_2834,975.66,1,48
2835,Producto_2835,546.76,3,55
2836,Producto_2836,242.74,3,66
2837,Producto_2837,535.02,4,26
2838,Producto_2838,885.5,2,93
2839,Producto_2839,494.81,2,59
2840,Producto_2840,718.41,4,63
2841,Producto_2841,580.5,4,34
2842,Producto_2842,880.6,4,41
2843,Producto_2843,877.62,4,83
2844,Producto_2844,603.49,1,12
2845,Producto_2845,965.44,4,64
2846,Producto_2846,560.66,4,51
2847,Producto_2847,875.65,1,49
2848,Producto_2848,220.45,3,10
2849,Producto_2849,616.79,2,1
2850,Producto_2850,588.84,1,96
2851,Producto_2851,55.67,5,69
2852,Producto_2852,133.84,4,21
2853,Producto_2853,117.39,4,70
2854,Producto_2854,143.53,1,19
2855,Producto_2855,736.37,4,55
2856,Producto_2856,567.48,1,75
2857,Producto_2857,882.75,5,72
2858,Producto_2858,749.23,5,4
2859,Producto_2859,649.59,1,90
2860,Producto_2860,831.39,3,98
2861,Producto_2861,731.3,3,71
2862,Producto_2862,974.51,4,51
2863,Producto_2863,381.8,3,75
2864,Producto_2864,311.02,1,52
2865,Producto_2865,50.78,2,78
2866,Producto_2866,802.09,1,77
2867,Producto_2867,193.95,1,20
2868,Producto_2868,941.66,1,19
2869,Producto_2869,223.63,5,37
2870,Producto_2870,917.05,5,69
2871,Producto_2871,964.09,5,34
2872,Producto_2872,549.95,3,68
2873,Producto_2873,72.04,4,29
2874,Producto_2874,721.56,1,11
2875,Producto_2875,484.85,1,11
2876,Producto_2876,323.21,1,27
2877,Producto_2877,254.63,3,36
2878,Producto_2878,367.61,4,85
2879,Producto_2879,367.9,5,77
2880,Producto_2880,257.52,3,83
2881,Producto_2881,895.33,3,8
2882,Producto_2882,568.81,4,71
2883,Producto_2883,362.95,1,48
2884,Producto_2884,665.87,2,56
2885,Producto_2885,409.72,3,78
2886,Producto_2886,189.97,2,92
2887,Producto_2887,748.56,4,39
2888,Producto_2888,440.43,2,80
2889,Producto_2889,880.22,1,60
2890,Producto_2890,123.17,2,42
2891,Producto_2891,874.32,1,50
2892,Producto_2892,927.77,5,10
2893,Producto_2893,442.86,5,54
2894,Producto_2894,911.68,4,65
2895,Producto_2895,83.08,2,35
2896,Producto_2896,562.16,5,4
2897,Producto_2897,487.28,2,12
2898,Producto_2898,567.66,4,27
2899,Producto_2899,628.67,2,63
2900,Producto_2900,898.44,1,56
2901,Producto_2901,398.97,5,91
2902,Producto_2902,286.02,2,58
2903,Producto_2903,614.47,1,85
2904,Producto_2904,547.98,5,35
2905,Producto_2905,752.04,2,88
2906,Producto_2906,914.1,2,56
2907,Producto_2907,120.34,1,76
2908,Producto_2908,215.35,5,43
2909,Producto_2909,603.48,3,69
2910,Producto_2910,945.78,4,53
2911,Producto_2911,930.77,1,51
2912,Producto_2912,474.97,4,62
2913,Producto_2913,475.13,5,20
2914,Producto_2914,386.0,3,41
2915,Producto_2915,152.88,4,67
2916,Producto_2916,531.59,1,7
2917,Producto_2917,716.03,4,73
2918,Producto_2918,213.15,5,74
2919,Producto_2919,307.81,1,3
2920,Producto_2920,520.29,1,53
2921,Producto_2921,816.72,2,19
2922,Producto_2922,615.22,4,80
2923,Producto_2923,321.05,3,3
2924,Producto_2924,856.73,1,53
2925,Producto_2925,554.01,2,25
2926,Producto_2926,703.98,5,75
2927,Producto_2927,105.19,1,97
2928,Producto_2928,746.19,2,99
2929,Producto_2929,232.53,2,31
2930,Producto_2930,349.05,2,11
2931,Producto_2931,367.0,3,85
2932,Producto_2932,850.71,1,31
2933,Producto_2933,235.48,3,92
2934,Producto_2934,218.06,2,7
2935,Producto_2935,144.12,2,57
2936,Producto_2936,614.11,5,41
2937,Producto_2937,784.87,1,77
2938,Producto_2938,281.94,3,20
2939,Producto_2939,877.78,2,71
2940,Producto_2940,798.87,4,35
2941,Producto_2941,477.95,5,50
2942,Producto_2942,856.9,5,37
2943,Producto_2943,876.91,2,43
2944,Producto_2944,869.25,2,12
2945,Producto_2945,965.25,1,88
2946,Producto_2946,898.58,1,59
2947,Producto_2947,540.52,5,71
2948,Producto_2948,796.67,4,45
2949,Producto_2949,122.62,3,36
2950,Producto_2950,323.63,5,28
2951,Producto_2951,310.86,3,60
2952,Producto_2952,73.26,5,30
2953,Producto_2953,884.52,5,11
2954,Producto_2954,787.05,2,76
2955,Producto_2955,288.01,1,66
2956,Producto_2956,655.79,3,75
2957,Producto_2957,515.26,3,1
2958,Producto_2958,812.27,4,21
2959,Producto_2959,448.53,1,79
2960,Producto_2960,410.35,5,41
2961,Producto_2961,832.75,1,85
2962,Producto_2962,227.84,5,6
2963,Producto_2963,340.67,5,56
2964,Producto_2964,929.2,4,15
2965,Producto_2965,167.95,3,50
2966,Producto_2966,699.11,1,12
2967,Producto_2967,530.96,2,6
2968,Producto_2968,137.75,3,48
2969,Producto_2969,950.94,1,9
2970,Producto_2970,700.59,1,37
2971,Producto_2971,334.89,5,40
2972,Producto_2972,432.1,4,31
2973,Producto_2973,223.46,4,92
2974,Producto_2974,897.92,3,83
2975,Producto_2975,876.22,2,11
2976,Producto_2976,850.21,1,5
2977,Producto_2977,535.43,3,18
2978,Producto_2978,901.47,3,34
2979,Producto_2979,168.21,3,4
2980,Producto_2980,167.53,2,10
2981,Producto_2981,849.66,1,57
2982,Producto_2982,298.53,5,86
2983,Producto_2983,969.17,3,36
2984,Producto_2984,165.0,3,51
2985,Producto_2985,895.72,1,52
2986,Producto_2986,362.94,2,25
2987,Producto_2987,827.75,4,81
2988,Producto_2988,258.89,2,52
2989,Producto_2989,606.72,4,85
2990,Producto_2990,239.61,5,9
2991,Producto_2991,333.05,2,52
2992,Producto_2992,531.21,1,44
2993,Producto_2993,350.84,2,63
2994,Producto_2994,986.94,2,16
2995,Producto_2995,781.19,4,13
2996,Producto_2996,403.49,3,69
2997,Producto_2997,989.38,2,4
2998,Producto_2998,549.0,2,83
2999,Producto_2999,153.61,3,57
3000,Producto_3000,177.73,5,85
3001,Producto_3001,984.69,4,22
3002,Producto_3002,667.75,1,29
3003,Producto_3003,699.15,2,26
3004,Producto_3004,715.84,5,46
3005,Producto_3005,679.4,5,45
3006,Producto_3006,969.19,3,28
3007,Producto_3007,984.07,3,24
3008,Producto_3008,896.35,1,3
3009,Producto_3009,842.66,1,31
3010,Producto_3010,219.44,3,70
3011,Producto_3011,518.01,4,15
3012,Producto_3012,475.63,5,49
3013,Producto_3013,848.28,4,97
3014,Producto_3014,746.02,5,28
3015,Producto_3015,688.58,3,58
3016,Producto_3016,325.11,2,67
3017,Producto_3017,457.13,5,72
3018,Producto_3018,799.79,3,20
3019,Producto_3019,572.01,3,34
3020,Producto_3020,413.63,1,97
3021,Producto_3021,380.27,2,80
3022,Producto_3022,953.38,3,31
3023,Producto_3023,401.46,2,9
3024,Producto_3024,940.64,5,50
3025,Producto_3025,221.95,2,20
3026,Producto_3026,776.83,3,67
3027,Producto_3027,404.92,3,39
3028,Producto_3028,519.17,4,6
3029,Producto_3029,150.32,4,59
3030,Producto_3030,614.13,1,81
3031,Producto_3031,646.08,4,15
3032,Producto_3032,290.35,4,81
3033,Producto_3033,128.9,2,86
3034,Producto_3034,169.77,2,17
3035,Producto_3035,583.2,2,62
3036,Producto_3036,256.39,5,17
3037,Producto_3037,686.73,2,15
3038,Producto_3038,960.2,4,58
3039,Producto_3039,255.63,3,0
3040,Producto_3040,557.98,5,19
3041,Producto_3041,512.09,5,26
3042,Producto_3042,199.66,1,7
3043,Producto_3043,501.48,2,76
3044,Producto_3044,722.96,5,83
3045,Producto_3045,687.93,2,97
3046,Producto_3046,109.05,4,48
3047,Producto_3047,414.39,1,4
3048,Producto_3048,940.09,2,47
3049,Producto_3049,175.38,4,3
3050,Producto_3050,910.09,4,65
3051,Producto_3051,119.8,2,25
3052,Producto_3052,754.74,3,58
3053,Producto_3053,632.04,3,45
3054,Producto_3054,534.26,2,76
3055,Producto_3055,424.69,1,90
3056,Producto_3056,476.16,3,55
3057,Producto_3057,875.46,1,26
3058,Producto_3058,855.07,5,43
3059,Producto_3059,784.39,5,99
3060,Producto_3060,290.27,1,95
3061,Producto_3061,323.56,1,68
3062,Producto_3062,626.25,2,49
3063,Producto_3063,44.2,2,57
3064,Producto_3064,788.15,2,70
3065,Producto_3065,833.81,3,2
3066,Producto_3066,62.79,1,26
3067,Producto_3067,406.4,2,54
3068,Producto_3068,853.62,3,28
3069,Producto_3069,613.24,1,48
3070,Producto_3070,289.23,4,78
3071,Producto_3071,540.27,5,97
3072,Producto_3072,189.55,3,21
3073,Producto_3073,595.8,4,53
3074,Producto_3074,35.34,5,59
3075,Producto_3075,783.44,5,99
3076,Producto_3076,659.65,4,10
3077,Producto_3077,24.66,1,81
3078,Producto_3078,583.42,3,83
3079,Producto_3079,701.5,4,33
3080,Producto_3080,948.5,4,3
3081,Producto_3081,533.28,5,8
3082,Producto_3082,203.74,4,41
3083,Producto_3083,322.85,2,56
3084,Producto_3084,82.72,5,29
3085,Producto_3085,186.94,4,87
3086,Producto_3086,222.84,2,75
3087,Producto_3087,838.02,2,95
3088,Producto_3088,534.35,3,52
3089,Producto_3089,395.25,2,58
3090,Producto_3090,598.22,3,4
3091,Producto_3091,659.44,2,53
3092,Producto_3092,99.74,4,51
3093,Producto_3093,338.78,1,82
3094,Producto_3094,895.27,4,83
3095,Producto_3095,209.24,3,34
3096,Producto_3096,918.08,5,75
3097,Producto_3097,524.2,5,79
3098,Producto_3098,734.14,2,48
3099,Producto_3099,97.58,1,42
3100,Producto_3100,419.82,4,96
3101,Producto_3101,874.44,5,0
3102,Producto_3102,901.22,4,26
3103,Producto_3103,227.41,1,70
3104,Producto_3104,962.98,1,38
3105,Producto_3105,522.98,5,66
3106,Producto_3106,945.79,5,42
3107,Producto_3107,346.71,4,97
3108,Producto_3108,159.47,3,7
3109,Producto_3109,537.94,1,5
3110,Producto_3110,136.52,1,68
3111,Producto_3111,635.71,5,41
3112,Producto_3112,157.35,5,23
3113,Producto_3113,304.88,5,76
3114,Producto_3114,454.95,3,63
3115,Producto_3115,379.26,5,74
3116,Producto_3116,711.69,1,74
3117,Producto_3117,644.3,4,81
3118,Producto_3118,994.21,2,95
3119,Producto_3119,474.81,4,2
3120,Producto_3120,912.3,3,17
3121,Producto_3121,396.36,2,34
3122,Producto_3122,264.0,2,5
3123,Producto_3123,753.25,5,61
3124,Producto_3124,524.25,1,63
3125,Producto_3125,742.05,1,51
3126,Producto_3126,563.14,2,73
3127,Producto_3127,559.42,3,36
3128,Producto_3128,78.96,3,29
3129,Producto_3129,901.33,4,34
3130,Producto_3130,609.2,4,52
3131,Producto_3131,613.46,1,78
3132,Producto_3132,179.58,4,75
3133,Producto_3133,822.04,4,95
3134,Producto_3134,44.2,5,82
3135,Producto_3135,842.96,1,38
3136,Producto_3136,444.89,1,25
3137,Producto_3137,211.36,1,33
3138,Producto_3138,519.71,3,29
3139,Producto_3139,171.98,2,20
3140,Producto_3140,200.1,3,97
3141,Producto_3141,353.06,2,57
3142,Producto_3142,104.03,5,11
3143,Producto_3143,530.01,3,35
3144,Producto_3144,159.11,1,66
3145,Producto_3145,619.1,5,4
3146,Producto_3146,480.86,5,64
3147,Producto_3147,189.14,1,61
3148,Producto_3148,986.97,2,44
3149,Producto_3149,765.33,1,78
3150,Producto_3150,380.93,1,69
3151,Producto_3151,661.06,3,21
3152,Producto_3152,488.29,4,31
3153,Producto_3153,902.53,2,83
3154,Producto_3154,540.38,5,55
3155,Producto_3155,129.17,4,36
3156,Producto_3156,244.56,1,24
3157,Producto_3157,565.67,2,8
3158,Producto_3158,174.65,1,27
3159,Producto_3159,324.47,3,83
3160,Producto_3160,174.83,3,50
3161,Producto_3161,948.77,3,58
3162,Producto_3162,859.62,4,32
3163,Producto_3163,763.18,5,41
3164,Producto_3164,944.72,4,71
3165,Producto_3165,565.18,3,14
3166,Producto_3166,140.61,1,60
3167,Producto_3167,814.53,3,14
3168,Producto_3168,24.69,3,75
3169,Producto_3169,15.16,5,76
3170,Producto_3170,357.08,2,53
3171,Producto_3171,800.67,1,40
3172,Producto_3172,743.75,3,94
3173,Producto_3173,180.79,1,38
3174,Producto_3174,949.1,4,73
3175,Producto_3175,960.94,3,38
3176,Producto_3176,922.69,3,46
3177,Producto_3177,189.61,2,60
3178,Producto_3178,390.37,2,53
3179,Producto_3179,274.06,2,31
3180,Producto_3180,162.52,5,85
3181,Producto_3181,943.11,4,58
3182,Producto_3182,366.88,3,8
3183,Producto_3183,437.21,5,28
3184,Producto_3184,630.43,1,26
3185,Producto_3185,151.38,4,43
3186,Producto_3186,589.93,2,53
3187,Producto_3187,719.12,4,94
3188,Producto_3188,398.86,1,54
3189,Producto_3189,474.8,2,88
3190,Producto_3190,496.93,5,56
3191,Producto_3191,511.38,1,44
3192,Producto_3192,499.25,1,62
3193,Producto_3193,992.67,5,59
3194,Producto_3194,857.42,3,37
3195,Producto_3195,982.41,1,70
3196,Producto_3196,177.02,1,28
3197,Producto_3197,337.0,1,91
3198,Producto_3198,452.31,5,45
3199,Producto_3199,893.57,4,80
3200,Producto_3200,675.13,2,86
3201,Producto_3201,98.48,2,91
3202,Producto_3202,442.7,2,79
3203,Producto_3203,449.75,1,28
3204,Producto_3204,955.58,4,42
3205,Producto_3205,346.62,3,5
3206,Producto_3206,956.32,3,49
3207,Producto_3207,244.89,3,89
3208,Producto_3208,287.71,2,3
3209,Producto_3209,48.14,4,35
3210,Producto_3210,502.42,4,39
3211,Producto_3211,537.87,1,81
3212,Producto_3212,474.33,2,68
3213,Producto_3213,406.16,1,93
3214,Producto_3214,965.15,1,25
